lat,lon,elev
-1.845700000000002,31.52235999999998,1448.657348632812
-9.148800000000001,33.82114999999998,1553.470581054688
-8.935660000000002,33.02401999999998,1551.753173828125
-8.885620000000003,33.33405999999998,1498.945678710938
-8.888000000000003,33.31025999999998,1327.84130859375
-8.980830000000003,33.00840999999998,1582.610717773438
-8.961470000000002,33.65981999999997,2058.235107421875
-3.263930000000002,32.42321999999997,1259.331909179688
-5.787050000000002,35.92942999999998,1296.537231445312
-2.957650000000002,33.51752999999997,1241.680419921875
-1.157590000000002,31.65804999999997,1196.343505859375
-3.855770000000002,33.36296999999997,1095.421020507812
-2.601070000000003,30.52204999999997,1495.967651367188
-2.911400000000003,32.84393999999997,1190.2509765625
-2.919040000000003,32.99824999999997,1153.330688476562
-1.872060000000002,31.59547999999997,1239.955200195312
-3.135010000000003,31.07724999999997,1224.8095703125
-9.244780000000002,32.92314999999997,1470.881591796875
-2.396460000000002,33.01270999999997,1185.94677734375
-2.694710000000002,33.05012999999997,1229.569091796875
-2.635530000000002,32.91932999999997,1166.414428710938
-5.241070000000002,35.88980999999997,1247.113037109375
-6.334280000000002,35.74975999999997,1115.948120117188
-3.072160000000002,33.75038999999997,1271.699584960938
-2.833810000000002,30.48954999999997,1504.513793945312
-2.580540000000002,32.42901999999997,1256.957641601562
-3.285750000000002,33.56482999999997,1246.961059570312
-2.734590000000003,30.60053999999997,1414.426147460938
-2.927900000000002,33.41615999999997,1196.177612304688
-3.332830000000002,33.78817999999997,1258.7509765625
-8.619210000000002,34.41552999999997,1066.280029296875
-4.942700000000002,32.10409999999997,1146.471069335938
-9.567110000000003,33.83697999999997,509.35302734375
-3.649620000000003,32.75824999999997,1183.824462890625
-1.202030000000003,31.40334999999997,1159.817138671875
-1.729450000000003,31.43994999999997,1225.417114257812
-1.168010000000003,31.86311999999997,1263.3046875
-1.214660000000003,31.42402999999997,1158.306884765625
-5.296570000000003,32.99724999999997,1176.929931640625
-5.081670000000003,32.79518999999996,1207.01513671875
-5.098370000000003,32.61313999999997,1173.388671875
-1.828560000000003,31.15520999999996,1590.4599609375
-1.347240000000003,31.78477999999997,1314.990600585938
-5.070610000000003,32.74352999999996,1201.842651367188
-6.809290000000003,36.07084999999996,761.7449951171875
-5.021750000000003,32.80730999999997,1208.426147460938
-5.002150000000003,32.03379999999996,1141.418334960938
-5.120030000000003,32.51722999999996,1148.358154296875
-2.999400000000004,34.14712999999996,1333.520385742188
-5.016340000000003,32.78714999999996,1186.258422851562
-2.829970000000003,30.48742999999996,1517.205322265625
-1.407650000000003,30.81494999999996,1377.24072265625
-3.530330000000003,32.41488999999996,1218.908813476562
-3.693600000000003,32.76831999999996,1179.553344726562
-3.337980000000003,32.35528999999996,1229.866455078125
-2.132760000000003,31.44455999999996,1221.121826171875
-9.018490000000003,33.05978999999996,1590.541259765625
-9.573980000000004,33.77104999999996,529.9593505859375
-9.677880000000004,33.89003999999996,489.0393981933594
-9.350540000000004,33.60222999999996,1075.942749023438
-9.300020000000004,33.83047999999996,1131.2001953125
-4.286470000000003,33.87092999999996,1090.655395507812
-9.065960000000004,33.57986999999996,1918.689453125
-6.168030000000003,35.63960999999995,1104.911987304688
-3.603030000000004,33.36838999999996,1174.692138671875
-9.636070000000004,33.89088999999996,489.9873962402344
-4.375940000000003,33.14014999999996,1232.247192382812
-3.893630000000003,32.46367999999995,1205.566162109375
-4.135610000000003,32.56584999999995,1201.808471679688
-4.846640000000003,32.76689999999996,1199.875244140625
-8.822400000000004,33.85390999999996,1195.0517578125
-8.639990000000003,33.55988999999995,1710.083251953125
-8.719690000000003,33.81280999999996,1090.56689453125
-8.972140000000003,33.72762999999996,2406.947998046875
-6.374230000000003,37.31870999999995,466.3594970703125
-8.887250000000002,33.34525999999995,1502.60986328125
-2.730750000000001,31.27561999999995,1505.527587890625
-5.901110000000001,35.25284999999995,845.3485717773438
-8.722660000000001,33.65207999999996,1137.052856445312
-6.373460000000001,36.09048999999995,903.07470703125
-1.833280000000001,31.66474999999995,1285.509765625
-2.452490000000001,30.65425999999995,1380.055053710938
-5.706030000000001,31.77447999999995,1076.134521484375
-5.706030000000001,31.77116999999995,1076.441650390625
-3.295560000000001,32.02178999999995,1221.851196289062
-5.205980000000001,31.21672999999995,1069.022094726562
-2.905160000000001,33.38143999999996,1185.023803710938
-5.666890000000001,31.27875999999996,1122.076049804688
-5.706030000000001,31.41734999999996,1094.899169921875
-4.658740000000001,33.28055999999996,1255.786987304688
-2.760060000000001,32.57280999999996,1197.254150390625
-8.70513,34.37889999999996,1079.577392578125
-8.85739,34.03066999999996,1143.325439453125
-1.98172,31.60645999999996,1275.466064453125
-3.14776,31.06445999999996,1206.788208007812
-5.64729,35.61006999999996,1039.099243164062
-3.86333,32.31793999999996,1195.634521484375
-3.50324,31.94851999999996,1210.679809570312
-4.83649,38.82091999999996,218.1803131103516
-5.800529999999999,32.88274999999996,1151.171752929688
-3.772849999999999,33.13540999999996,1240.340087890625
-9.307949999999998,33.65427999999996,1276.440307617188
-1.790889999999998,31.54902999999996,1575.2001953125
-9.443889999999998,33.10565999999996,1325.4052734375
-3.706159999999998,34.42263999999996,1130.748168945312
-1.421799999999998,31.38619999999996,1275.7255859375
-1.074319999999998,30.76857999999996,1515.349975585938
-1.645459999999998,30.95055999999996,1455.328491210938
-3.131519999999998,32.93999999999996,1241.084228515625
-1.226699999999998,30.94150999999996,1416.16357421875
-1.271539999999998,30.64079999999996,1334.201293945312
-3.636859999999998,32.62475999999997,1197.0400390625
-9.317299999999998,33.65554999999997,1247.25048828125
-9.155889999999998,33.54436999999997,1394.91259765625
-9.263569999999998,33.82908999999997,1376.583618164062
-9.575839999999998,33.83871999999997,506.1416015625
-1.715119999999998,31.15100999999997,1562.40234375
-9.312039999999998,33.24019999999997,1656.26953125
-9.014369999999998,33.06712999999997,1610.804565429688
-2.542899999999998,32.40308999999997,1203.385986328125
-3.559359999999998,33.32688999999997,1184.344604492188
-9.152139999999997,33.76521999999997,1628.475708007812
-6.089829999999997,35.52941999999997,982.3798828125
-4.796269999999997,33.69482999999997,1156.945922851562
-3.234509999999997,33.51244999999997,1244.3017578125
-1.482099999999997,31.74640999999997,1161.583374023438
-1.279809999999997,31.82618999999997,1313.217651367188
-8.713649999999998,33.65740999999997,1129.058715820312
-8.617839999999998,33.13128999999997,854.4808349609375
-6.323039999999997,37.18093999999997,730.6175537109375
-5.951169999999997,35.66233999999997,1134.368286132812
-6.276539999999997,37.19904999999997,784.9912719726562
-3.676789999999997,32.46216999999997,1232.283447265625
-3.942519999999997,32.86159999999997,1208.048950195312
-2.654229999999997,31.27056999999997,1410.229248046875
-4.128459999999997,32.84641999999997,1190.668701171875
-4.814439999999997,38.81373999999997,288.7790832519531
-5.074669999999997,32.99934999999997,1228.459106445312
-1.317439999999997,31.77906999999997,1239.25048828125
-3.627939999999997,33.50407999999997,1168.2734375
-1.671049999999997,31.02235999999997,1321.48291015625
-3.561989999999997,33.79459999999997,1157.274780273438
-2.489339999999997,30.71324999999997,1410.199951171875
-1.468619999999997,31.72323999999997,1322.987670898438
-3.446529999999997,34.14758999999997,1192.864013671875
-9.116569999999996,32.87401999999997,1489.814575195312
-3.985879999999995,32.52450999999997,1239.909423828125
-2.901219999999995,33.12442999999997,1146.441528320312
-2.606989999999995,33.42365999999997,1173.655883789062
-3.622509999999995,33.49170999999997,1158.297485351562
-2.448369999999995,30.64618999999997,1384.896240234375
-3.791439999999995,33.34345999999997,1159.020141601562
-3.238949999999995,33.48961999999997,1221.556274414062
-4.963949999999995,32.60550999999997,1160.43896484375
-2.993289999999995,33.34441999999997,1190.351684570312
-3.146499999999995,34.33725999999997,1367.977172851562
-3.221179999999995,34.20684999999997,1294.647827148438
-3.898549999999995,34.51417999999997,1046.966674804688
-3.563919999999995,34.39178999999997,1175.60107421875
-3.211189999999995,34.25348999999997,1329.668090820312
-3.208939999999995,34.06824999999997,1301.009765625
-3.023319999999995,34.22649999999997,1366.511474609375
-3.121029999999995,34.07577999999997,1327.878784179688
-3.195539999999995,34.15720999999997,1309.494018554688
-3.834409999999995,34.25290999999997,1078.522338867188
-5.473169999999994,35.84143999999997,1173.822998046875
-1.188029999999994,30.95302999999997,1329.543212890625
-6.181979999999994,36.60038999999997,1180.513549804688
-8.802399999999995,32.71158999999997,1428.853149414062
-2.665169999999995,33.64843999999997,1194.172241210938
-1.820229999999995,31.61327999999997,1219.445678710938
-3.855509999999995,33.28098999999997,1125.995971679688
-3.353319999999995,33.78157999999998,1225.417358398438
-3.888909999999995,33.24151999999998,1122.051513671875
-4.596019999999995,35.81157999999998,1207.938110351562
-3.526229999999995,32.41858999999998,1213.552124023438
-1.753639999999995,31.69016999999998,1265.470336914062
-5.925859999999995,36.04543999999998,1072.4111328125
-3.365729999999995,32.19627999999998,1344.209838867188
-2.601719999999995,33.47692999999998,1144.611938476562
-6.317539999999995,36.82993999999998,1379.061401367188
-9.162039999999994,33.20858999999998,1926.726928710938
-9.610709999999994,33.91630999999998,488.8500061035156
-9.683639999999993,33.90683999999998,483.9340515136719
-9.417229999999993,33.90322999999998,506.9005126953125
-1.510629999999993,31.54595999999998,1170.411987304688
-4.579339999999993,33.16201999999998,1226.695434570312
-6.378569999999993,35.86131999999998,1055.540893554688
-3.740479999999993,33.82965999999998,1111.332885742188
-4.041139999999992,32.38280999999998,1201.330200195312
-1.642489999999992,31.01186999999998,1312.775512695312
-8.906189999999992,33.32008999999998,1359.339477539062
-8.808119999999992,33.80345999999998,1203.192260742188
-8.482729999999991,33.05024999999998,980.9192504882812
-1.459339999999991,30.83884999999998,1297.669677734375
-3.373349999999991,32.21696999999998,1284.903076171875
-2.578459999999991,33.11066999999998,1255.305908203125
-2.388979999999991,33.07771999999998,1143.720703125
-6.218029999999992,36.00200999999998,1037.783569335938
-5.011069999999991,32.80511999999997,1196.410888671875
-2.925469999999991,32.67341999999997,1170.910278320312
-2.568499999999991,32.69086999999997,1217.972412109375
-2.482019999999991,32.24476999999997,1201.925659179688
-2.669749999999992,32.99190999999997,1211.262573242188
-2.940239999999992,32.94362999999997,1219.990478515625
-2.641719999999992,32.95783999999997,1149.739990234375
-3.987949999999992,33.23089999999997,1098.990600585938
-2.562309999999992,32.45682999999997,1190.729736328125
-2.638709999999992,32.91271999999996,1154.3349609375
-2.330539999999992,32.45215999999996,1146.372314453125
-3.020839999999992,34.38795999999996,1410.802490234375
-3.158489999999992,34.33940999999997,1357.553344726562
-4.380029999999992,35.83004999999996,1244.218139648438
-6.054659999999991,35.92296999999996,1105.432739257812
-1.285889999999991,31.76000999999997,1332.78955078125
-9.348189999999992,32.99324999999997,1354.59912109375
-2.890029999999991,33.39117999999997,1202.35302734375
-6.238979999999991,35.83459999999997,1193.67138671875
-6.075829999999991,35.46063999999998,924.4180908203125
-1.889989999999991,31.55548999999998,1268.792602539062
-4.210279999999991,33.18226999999997,1234.172607421875
-2.477579999999991,30.84142999999997,1550.978881835938
-1.367609999999991,30.77582999999997,1429.654418945312
-8.782179999999991,34.10892999999997,1058.113647460938
-8.737899999999991,34.37203999999997,1092.655639648438
-2.788069999999991,33.50254999999997,1224.557006835938
-3.01437999999999,34.36574999999997,1401.151000976562
-6.42165999999999,37.29679999999997,433.62646484375
-2.45129999999999,33.06522999999997,1214.076538085938
-2.41067999999999,33.08231999999997,1183.96337890625
-9.65461999999999,33.90788999999997,490.69775390625
-6.715969999999991,36.50674999999998,1132.025024414062
-8.62570999999999,32.29918999999997,902.00732421875
-6.696409999999991,36.30332999999997,1865.3173828125
-3.463199999999991,33.54419999999998,1181.428100585938
-3.136619999999991,33.52195999999998,1243.428833007812
-2.491369999999991,32.17469999999998,1139.951049804688
-2.524999999999991,30.64997999999998,1678.4521484375
-2.670319999999991,32.80414999999998,1152.361450195312
-3.522289999999991,34.00096999999998,1162.216918945312
-3.796709999999992,33.46572999999998,1089.787475585938
-3.563519999999992,33.99499999999998,1142.752563476562
-3.620919999999991,33.82727999999997,1149.165649414062
-3.420039999999991,33.50233999999998,1185.7783203125
-3.677709999999991,33.65503999999998,1146.186767578125
-3.055069999999991,33.46618999999998,1255.474243164062
-3.915099999999991,33.19886999999998,1116.107788085938
-3.725649999999991,33.49195999999998,1123.135864257812
-3.837859999999992,33.06722999999998,1202.649291992188
-3.030869999999992,33.60141999999998,1293.542114257812
-9.231839999999991,33.58080999999999,1320.137939453125
-9.537259999999991,33.83166999999999,499.6024780273438
-9.64782999999999,33.90833999999999,485.33642578125
-9.34428999999999,33.65741999999999,1207.715942382812
-9.40837999999999,33.91282999999999,523.680419921875
-9.442849999999991,33.87778999999998,501.9510192871094
-2.601369999999991,30.53624999999998,1419.037109375
-9.181769999999991,33.83516999999998,1504.720581054688
-3.996279999999992,33.71216999999999,1090.050903320312
-9.25765999999999,33.23169999999999,1808.640747070312
-1.808729999999991,30.97451999999999,1469.292602539062
-4.188559999999991,32.63536999999999,1205.047485351562
-4.934579999999991,32.80145,1214.479125976562
-4.948859999999991,32.14715999999999,1117.036865234375
-1.252309999999991,31.41686999999999,1157.27783203125
-8.87373999999999,33.35974999999999,1661.647827148438
-8.86984999999999,33.61333999999999,1610.294677734375
-8.936369999999991,33.70142999999999,1841.77734375
-8.85464999999999,33.27,1281.3310546875
-3.30045999999999,32.77773999999999,1161.883178710938
-6.03470999999999,36.32294,965.5537719726562
-3.62226999999999,33.48385,1147.241088867188
-9.16985999999999,33.53466,1357.854248046875
-7.909309999999989,32.51530999999999,1102.50927734375
-7.719419999999989,32.78594999999999,1242.641235351562
-9.203759999999988,32.93374999999999,1569.650390625
-5.692739999999988,36.16799999999999,1123.821044921875
-3.385299999999988,32.29780999999999,1287.073608398438
-2.461489999999988,33.08757999999999,1185.246215820312
-2.557839999999988,33.03996999999999,1261.74951171875
-3.950269999999988,32.94881999999999,1169.520263671875
-9.287499999999987,33.85157999999999,1075.607055664062
-2.508189999999987,33.09849999999999,1181.438110351562
-2.953039999999988,33.48971999999999,1227.906982421875
-2.768699999999988,33.56128999999999,1209.029541015625
-2.461249999999987,33.06416999999999,1196.934326171875
-2.974529999999987,33.45908999999999,1217.61376953125
-2.976639999999987,33.42510999999999,1209.005981445312
-2.686789999999987,33.61650999999999,1209.750732421875
-2.437619999999987,33.05275999999999,1241.949584960938
-2.975139999999987,33.52329999999999,1255.7880859375
-2.994739999999987,33.33257999999999,1187.815795898438
-3.544189999999987,33.55939999999999,1187.647216796875
-4.662449999999987,33.43851999999999,1237.840454101562
-5.371459999999987,37.47206999999999,1076.568115234375
-4.126449999999988,32.87318999999999,1198.522216796875
-9.197409999999987,33.15450999999999,1800.302978515625
-2.559909999999987,30.68023999999999,1490.168212890625
-2.505189999999987,30.56041999999999,1392.014892578125
-2.695649999999987,30.69548999999999,1457.351318359375
-2.454729999999987,30.69845999999999,1776.507446289062
-2.775149999999987,30.51440999999999,1518.791870117188
-2.461069999999987,30.74135999999999,1488.681762695312
-1.735359999999987,31.10425999999999,1505.26025390625
-1.740389999999987,31.11851999999999,1441.474243164062
-1.647189999999987,31.50132999999999,1237.368774414062
-1.514529999999987,31.44707999999999,1219.58740234375
-1.476239999999987,31.43758999999999,1190.060546875
-1.486279999999987,31.64789999999999,1223.292724609375
-1.724709999999987,31.46403999999999,1217.759887695312
-1.384519999999987,31.15563999999999,1248.40576171875
-3.600799999999987,33.52833999999999,1172.75341796875
-1.345199999999987,31.73794999999999,1246.092041015625
-9.680969999999988,33.92486999999998,481.5723571777344
-9.414209999999988,33.91505999999998,512.7130737304688
-8.936489999999988,32.85110999999998,1511.867065429688
-5.083759999999988,32.23346999999998,1135.20458984375
-3.149049999999988,33.57149999999999,1255.192749023438
-5.097179999999988,35.82266999999999,1223.378784179688
-1.238729999999988,31.41895999999999,1159.326049804688
-3.897109999999989,32.50818999999998,1194.642333984375
-5.991829999999989,36.44545999999998,1128.818359375
-3.312349999999989,32.47870999999999,1205.865600585938
-3.898849999999989,32.13314999999999,1212.522705078125
-2.646509999999989,33.52672999999999,1194.587158203125
-9.068269999999988,33.57261999999999,1902.682983398438
-9.404269999999988,33.82327999999999,563.3173828125
-9.151799999999987,33.79378999999999,1583.18603515625
-9.147999999999987,33.79185999999999,1586.10400390625
-9.214349999999987,33.83349999999999,1493.9287109375
-9.083909999999987,33.54868999999999,1726.042114257812
-6.218269999999987,35.98785999999998,1043.36328125
-9.504209999999986,33.95268999999998,482.6588745117188
-9.323729999999987,33.07892999999999,1439.58056640625
-9.251869999999988,33.16649999999998,1695.4404296875
-2.981469999999987,33.46264999999998,1225.015869140625
-3.962869999999987,33.13457999999999,1099.665283203125
-5.941879999999987,37.24438999999999,1119.911254882812
-3.281479999999987,32.36934999999999,1266.872314453125
-3.643629999999987,32.24482999999999,1173.490966796875
-3.638979999999987,32.45293999999999,1204.057373046875
-3.978509999999987,32.52330999999999,1230.9189453125
-3.873559999999987,32.68529999999999,1225.700317382812
-4.230759999999987,32.88472999999999,1195.662353515625
-4.003919999999987,32.44601999999999,1247.093872070312
-3.454749999999986,32.31241999999999,1203.238891601562
-3.515899999999986,32.01073999999999,1170.47314453125
-3.276509999999987,32.24435999999999,1278.877075195312
-4.416069999999987,32.31428,1184.467163085938
-9.482059999999986,33.88108999999999,498.1691589355469
-8.773219999999986,33.78126,1154.330444335938
-2.610629999999986,33.42769,1180.824951171875
-2.535129999999986,33.56575,1162.832885742188
-6.709699999999986,36.3822,1097.773315429688
-6.710509999999987,36.37883000000001,1104.859375
-3.103719999999987,33.62788,1327.281616210938
-1.723999999999987,31.16133000000001,1568.476806640625
-5.224509999999986,32.14832000000001,1120.599243164062
-9.317709999999988,32.92032,1383.368896484375
-3.836699999999987,33.27376,1156.515625
-5.678779999999987,36.3547,1298.293212890625
-2.731119999999987,31.48783,1332.288940429688
-2.584769999999987,33.12408,1227.422607421875
-9.371299999999987,33.68209,999.4854125976562
-6.022079999999987,35.93425000000001,1094.73583984375
-6.115569999999988,35.84783000000001,1057.296997070312
-4.096249999999987,33.14838000000001,1164.130981445312
-3.368999999999987,33.55425000000001,1204.304443359375
-4.352799999999988,33.88220000000001,1097.458374023438
-8.800259999999987,34.14068000000001,1061.145629882812
-9.564119999999987,33.82548000000001,510.5784912109375
-4.285919999999987,32.86320000000001,1204.206787109375
-4.812329999999987,32.43905000000002,1152.664306640625
-3.043459999999987,34.16484000000001,1355.21044921875
-5.790999999999987,36.10831000000001,1038.883666992188
-5.694219999999987,36.17213000000001,1119.710693359375
-5.026649999999988,36.16867000000001,1393.014892578125
-5.447029999999987,36.03626000000001,1242.141357421875
-5.886969999999987,36.44834000000002,1189.590576171875
-5.817099999999988,36.43084000000002,1188.847045898438
-4.935709999999988,39.11857000000002,11.68522644042969
-5.957419999999988,36.86667000000002,1264.5380859375
-5.222119999999988,36.15999000000002,1383.9228515625
-4.766439999999988,39.17139000000002,7.525213718414307
-4.607949999999988,39.09455000000003,100.0628356933594
-2.924639999999988,33.01611000000003,1158.6865234375
-8.808929999999988,32.73303000000003,1444.269165039062
-4.853689999999988,39.12403000000003,40.0341682434082
-4.770999999999987,39.15573000000003,12.50766181945801
-8.924229999999987,32.99409000000003,1615.712036132812
-1.730279999999987,31.59469000000003,1482.6025390625
-1.363529999999987,31.80718000000003,1256.469360351562
-1.830929999999987,31.52527000000003,1385.8623046875
-5.197689999999987,32.36995000000002,1205.347534179688
-3.01876,33.27655,1202.522827148438
-9.23985,33.16435,1744.192749023438
-9.3856,33.60833,1006.279479980469
-2.63917,31.31373,1425.360473632812
-2.41621,31.71745,1191.786376953125
-2.66218,31.32121,1445.785766601562
-2.58645,31.296,1337.32080078125
-2.60592,31.32211,1458.344848632812
-2.52341,31.6851,1166.076171875
-1.06493,30.82693,1488.037963867188
-1.27762,30.68721,1345.801391601562
-1.60626,30.93789,1348.378295898438
-1.67531,30.98096,1381.937622070312
-1.3797,30.89721,1312.240600585938
-1.68185,30.9961,1354.373657226562
-9.22787,33.11237,1743.231689453125
-9.06372,33.13997,1717.473876953125
-9.17844,33.54093,1345.278076171875
-9.507200000000001,33.819,499.3168029785156
-9.08196,33.56047,1804.248901367188
-3.752870000000001,33.95032,1104.972290039062
-3.611150000000001,33.38902,1164.5791015625
-9.43988,33.90812,499.1518859863281
-9.390320000000001,33.84802,602.3757934570312
-9.20954,33.58965999999999,1343.535888671875
-9.57262,33.75406,532.170166015625
-8.59258,33.11127,845.7411499023438
-8.94756,33.69097,1961.05419921875
-8.98166,33.10539,1602.77880859375
-8.55134,33.43941,1531.57861328125
-8.51866,33.00737,822.8851318359375
-8.98178,32.96104,1612.718017578125
-8.44711,32.48014000000001,877.1069946289062
-8.72694,32.63135,1358.036987304688
-8.35562,32.2931,837.3828125
-8.988150000000001,32.78179,1421.419921875
-8.918130000000001,32.86779,1516.007202148438
-8.385260000000002,32.99975,1032.53515625
-8.822790000000003,32.92186,1535.153564453125
-8.858150000000004,32.76836,1533.079711914062
-8.918780000000003,32.75574,1461.419311523438
-3.222080000000004,33.59895,1283.9365234375
-3.863240000000004,33.059,1177.630737304688
-3.353400000000004,33.54546000000001,1226.361206054688
-6.264690000000003,36.64771,1168.045532226562
-9.372980000000004,33.86858,699.4932250976562
-4.716640000000003,35.91519,1287.343017578125
-4.223140000000003,32.88696,1195.750122070312
-3.606750000000003,32.26329,1191.060546875
-3.615500000000003,32.18658000000001,1183.1875
-4.653510000000003,33.43063000000001,1233.361938476562
-5.963890000000004,37.20570000000001,1032.03466796875
-2.573650000000004,32.78856,1202.252319335938
-9.500820000000004,33.80332000000001,507.5946655273438
-3.905620000000004,32.49797000000001,1206.075317382812
-3.653910000000004,32.02901000000001,1154.117797851562
-2.910760000000004,33.30701000000001,1166.74462890625
-8.740580000000005,32.60633000000001,1316.555297851562
-3.568750000000005,33.48925000000001,1163.357421875
-3.244870000000005,33.97886,1326.957397460938
-2.565740000000005,32.67332,1211.494262695312
-3.018400000000005,34.24309,1373.008056640625
-4.708140000000006,35.97751,1242.5380859375
-6.222110000000006,37.18548000000001,746.7445068359375
-6.372430000000006,37.31411000000001,473.0674743652344
-6.102490000000006,37.00545,1077.1123046875
-4.594940000000006,35.75173,1534.288818359375
-6.237040000000006,37.21519,711.6611328125
-6.257920000000006,37.28015,628.3050537109375
-1.540720000000006,31.58082,1371.463134765625
-6.382120000000006,37.34346,436.0093688964844
-6.045600000000006,37.18277,965.504638671875
-6.372780000000006,37.36931999999999,436.5211486816406
-1.283400000000006,31.82869999999999,1285.773803710938
-2.824050000000006,33.42119999999999,1238.276245117188
-9.082430000000006,33.12806999999999,1785.509643554688
-9.499470000000006,33.8648,494.2276306152344
-9.292240000000007,33.84103,1125.996704101562
-9.355150000000007,33.79292,696.3837280273438
-1.548060000000008,31.45825,1276.658813476562
-4.621760000000007,33.53805,1220.985473632812
-6.181980000000007,37.14275,807.5137329101562
